title_orig,price,retail_price,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,badges_count,badge_local_product,badge_product_quality,badge_fast_shipping,tags,product_color,product_variation_size_id,product_variation_inventory,shipping_option_price,shipping_is_express,countries_shipped_to,inventory_total,has_urgency_banner,origin_country,merchant_title,merchant_rating_count,merchant_rating,merchant_has_profile_picture,num_listings,tag_list
Women Fashion Cocktail Party Evening Maxi Dress Chiffon Summer Beach Lace Gown,8.0,85,20000,0,3.37,5685,1813.0,1162.0,1162.0,609.0,1030.0,0,0,0,0,"Summer,Fashion,gowns,Vintage Dresses,Cocktail dresses,summerwomenladysleevelesschiffonflouncinglongsundressdressmaxidressloosedlongdres,chiffon dress,Dress,newsexyfulllongeveningdressbodyconsundressclubwearmaxibohodressessxl,Cocktail,vintagestylewomendressfloralhighwaisteveningpartyslimlongswingdres,Women's Fashion,fashionwomensdresseveningcocktaildresslongdressbandagesmlxl,party,long_maxi_dress,women dress,womensundres,Women,Beach,chiffon,Lace",multicolor,XL,50,3,0,47,50,0,CN,GL,402743,4.156715324661136,1,3,"['Summer', 'Fashion', 'gowns', 'Vintage Dresses', 'Cocktail dresses', 'summerwomenladysleevelesschiffonflouncinglongsundressdressmaxidressloosedlongdres', 'chiffon dress', 'Dress', 'newsexyfulllongeveningdressbodyconsundressclubwearmaxibohodressessxl', 'Cocktail', 'vintagestylewomendressfloralhighwaisteveningpartyslimlongswingdres', ""Women's Fashion"", 'fashionwomensdresseveningcocktaildresslongdressbandagesmlxl', 'party', 'long_maxi_dress', 'women dress', 'womensundres', 'Women', 'Beach', 'chiffon', 'Lace']"
Women's Fashion Chiffon Shirt V-neck Long Sleeve Loose Tops Zipper T-Shirt,8.0,7,1000,1,3.55,120,47.0,21.0,21.0,15.0,17.0,0,0,0,0,"Plus Size,Shirt,Sleeve,Long Sleeve,Tops,Chiffon Shirt,Women's Fashion,V-neck,T Shirts,Women Clothing,chiffon,Fashion,Casual",skyblue,XS,49,2,0,42,50,0,CN,stayflyskate,7348,4.1374523679912905,0,1,"['Plus Size', 'Shirt', 'Sleeve', 'Long Sleeve', 'Tops', 'Chiffon Shirt', ""Women's Fashion"", 'V-neck', 'T Shirts', 'Women Clothing', 'chiffon', 'Fashion', 'Casual']"
Women Lace See Through Sexy Lace up Low Waist Hollow Bikini Lingerie Set,3.67,9,5000,0,3.32,510,181.0,83.0,83.0,58.0,111.0,0,0,0,0,"Lace Up,lacelingerieset,Lace,lowwaistunderwear,hollowoutlingerie,Waist,florallingerie,halterlingerieset,Women's Fashion,Bikini,Lingerie,women lingerie,Lingerie Sets,sexy,sexy lace,Bikini Lingerie,Women,sexy lingerie,laceuplingerie",white,XL,15,1,0,111,50,1,CN,bestwsih4u,253249,4.070618245284286,1,1,"['Lace Up', 'lacelingerieset', 'Lace', 'lowwaistunderwear', 'hollowoutlingerie', 'Waist', 'florallingerie', 'halterlingerieset', ""Women's Fashion"", 'Bikini', 'Lingerie', 'women lingerie', 'Lingerie Sets', 'sexy', 'sexy lace', 'Bikini Lingerie', 'Women', 'sexy lingerie', 'laceuplingerie']"
S-XXL Summer Spring Fashion Women Elastic High Waist Lace Shorts  Short Hot Pants,12.0,81,20000,0,4.08,1799,960.0,346.0,346.0,97.0,111.0,0,0,0,0,"Shorts,Lace,pants,Dress,Women Leggings,Hot pants,Women's Fashion,Fashion,beachwear for women,sexy,Women,Skirts,Waist",white,M,50,3,0,38,50,0,CN,fashionforgirls,151914,4.127921060600077,0,4,"['Shorts', 'Lace', 'pants', 'Dress', 'Women Leggings', 'Hot pants', ""Women's Fashion"", 'Fashion', 'beachwear for women', 'sexy', 'Women', 'Skirts', 'Waist']"
Slit Bohemia Maxi Long Dress Womens Printed Rose Boho Beach Shorts Party Evening,13.0,11,20000,1,4.06,4378,2301.0,939.0,939.0,248.0,318.0,0,0,0,0,"bohemia,Shorts,Deep V-neck Dress,long dress,Rose,Dress,boho,highsplitdre,Women's Fashion,flowerprinteddre,printed,party,Maxi Dresses,Beach,Casual",navyblue,S,50,3,0,43,50,1,CN,Fancykini Wardrobe,44067,4.288492522749451,0,1,"['bohemia', 'Shorts', 'Deep V-neck Dress', 'long dress', 'Rose', 'Dress', 'boho', 'highsplitdre', ""Women's Fashion"", 'flowerprinteddre', 'printed', 'party', 'Maxi Dresses', 'Beach', 'Casual']"
Two Piece Dress Women's Fashion Summer Sunflower Printed Beach Dress Casual Knotted Short Sleeve Tunic Tops Plus Size S-5XL,9.0,8,5000,1,3.89,740,361.0,137.0,137.0,53.0,72.0,0,0,0,0,"Summer,Fashion,Tunic dress,short sleeves,Floral dress,Mini dress,beach dress,short sleeve dress,printed,two piece dress,Party Dresses,Casual,Shorts,tunic,Sleeve,Sunflowers,Plus Size,summer dress,Women's Fashion,Dress,Beach,Tops",grey,XS.,2,3,0,26,50,0,CN,chaokelaihuanxishangpu,24771,4.047959307254451,0,1,"['Summer', 'Fashion', 'Tunic dress', 'short sleeves', 'Floral dress', 'Mini dress', 'beach dress', 'short sleeve dress', 'printed', 'two piece dress', 'Party Dresses', 'Casual', 'Shorts', 'tunic', 'Sleeve', 'Sunflowers', 'Plus Size', 'summer dress', ""Women's Fashion"", 'Dress', 'Beach', 'Tops']"
New Women Short Set Fashion Printed Short Sleeve T-shirt and Shorts Pants 2 Pcs Women Sports Yaga Suits 5 Colors,9.0,85,50,1,4.63,8,5.0,3.0,3.0,0.0,0.0,0,0,0,0,"Fashion,Yoga,Sleeve,pants,Shorts,T Shirts,summer t-shirts,short sleeves,Outfits,Women's Fashion,gymwear,printed,short sleeve shirt,Sport,Printed T Shirts,Sports Wear,Women",white,XS,18,3,0,36,50,0,CN,Guifen underwear,54,4.185185185185185,0,2,"['Fashion', 'Yoga', 'Sleeve', 'pants', 'Shorts', 'T Shirts', 'summer t-shirts', 'short sleeves', 'Outfits', ""Women's Fashion"", 'gymwear', 'printed', 'short sleeve shirt', 'Sport', 'Printed T Shirts', 'Sports Wear', 'Women']"
Women's Elegant Sleeveless Stripe T Shirts Dress Party Dress Big Swing Long Round Neck Maxi Dress Summer Color-block Beach Long Dress Plus Size S-5XL,8.0,7,100,0,3.38,42,16.0,6.0,6.0,4.0,9.0,0,0,0,0,"Summer,Plus Size,Shirt,Elegant,long dress,Dress,Necks,Party Dress,Round neck,Women Skirts,Women's Fashion,Sleeveless dress,striped dress,Stripes,party,women dress,Party Dresses,Beach,loose dress,sleeveless,Causal Dress",yellow,XS,50,3,0,14,50,0,CN,wait amoment,198,3.8383838383838382,0,1,"['Summer', 'Plus Size', 'Shirt', 'Elegant', 'long dress', 'Dress', 'Necks', 'Party Dress', 'Round neck', 'Women Skirts', ""Women's Fashion"", 'Sleeveless dress', 'striped dress', 'Stripes', 'party', 'women dress', 'Party Dresses', 'Beach', 'loose dress', 'sleeveless', 'Causal Dress']"
Plus Size Women Floral Dress Spaghetti Strap Collect Waist A-line Summer Mini Dress,12.0,11,10000,0,4.14,3560,1950.0,776.0,776.0,184.0,222.0,0,0,0,0,"Mini,Plus Size,Print Dresses,Waist,Summer,Dress,Mini dress,Women's Fashion,vestido,Floral,Spaghetti,Women",navyblue,S,50,3,0,30,50,1,CN,Chen Tidal current clothing,19521,3.9848368423748783,1,1,"['Mini', 'Plus Size', 'Print Dresses', 'Waist', 'Summer', 'Dress', 'Mini dress', ""Women's Fashion"", 'vestido', 'Floral', 'Spaghetti', 'Women']"
Summer Women Sexy Cropped Tops Fashion Sleeveless Push-up Vests Backless Solid Tank Tops S-2XL,5.0,75,100,1,3.8,15,7.0,3.0,3.0,1.0,2.0,0,0,0,0,"sexy bra,Fashion,crop top,Summer,backless top,Tops,vestcasual,tank top,tankcroptop,Women's Fashion,backless,sleeveless tops,sexy,Tank,cropped top,sleeveless,Women",black,M,50,2,0,43,50,1,CN,Horliday,17612,3.889677492618669,0,1,"['sexy bra', 'Fashion', 'crop top', 'Summer', 'backless top', 'Tops', 'vestcasual', 'tank top', 'tankcroptop', ""Women's Fashion"", 'backless', 'sleeveless tops', 'sexy', 'Tank', 'cropped top', 'sleeveless', 'Women']"
Women Tops Tank Bandage Feather Print Sleeveless O-Neck Vest Summer Sport Tank Tops Casual Ladies Blouse T Shirt Plus Size,6.0,6,5000,0,4.27,901,528.0,197.0,197.0,32.0,39.0,1,0,1,0,"Summer,Vest,Blouses & Shirts,Women Blouse,Evening Dress,Mini dress,Ladies,beach dress,Fashion,chiffon blouse,sleeveless,Sport,Casual,Women,blouse,Plus Size,Tank,Shirt,Short Sleeve Blouses,Tops,summer dress,Women's Fashion,Print,women dress,feather",black,XS,50,2,0,31,50,0,CN,LONG Fashion mail,9486,4.1769976807927485,1,1,"['Summer', 'Vest', 'Blouses & Shirts', 'Women Blouse', 'Evening Dress', 'Mini dress', 'Ladies', 'beach dress', 'Fashion', 'chiffon blouse', 'sleeveless', 'Sport', 'Casual', 'Women', 'blouse', 'Plus Size', 'Tank', 'Shirt', 'Short Sleeve Blouses', 'Tops', 'summer dress', ""Women's Fashion"", 'Print', 'women dress', 'feather']"
Fashion Women Sexy Dresses V Neck Backless Lace Dress Beach Dresses White Dress Plus Size S-5XL,14.0,12,1000,0,3.7,511,211.0,107.0,107.0,39.0,65.0,0,0,0,0,"summer dress,pleated dress,Lace,Beach,Plus Size,Lace Dress,backless dress,Women's Fashion,Necks,beach dress,Sleeveless dress,backless,wedding dress,Sexy Dress,sexy,white,Fashion,Dress,Women",yellow,S.,29,4,0,27,50,1,CN,bluesky1,47356,4.05688825069685,0,4,"['summer dress', 'pleated dress', 'Lace', 'Beach', 'Plus Size', 'Lace Dress', 'backless dress', ""Women's Fashion"", 'Necks', 'beach dress', 'Sleeveless dress', 'backless', 'wedding dress', 'Sexy Dress', 'sexy', 'white', 'Fashion', 'Dress', 'Women']"
4 Colors Women Summer Fashion Sexy Lace Stitching Solid Color T-shirt Female Ladies Slim Fit Plus Size Blouse Tee Tops,8.0,7,5000,0,4.34,719,460.0,128.0,128.0,34.0,26.0,0,0,0,0,"blouse,Summer,Plus Size,Lace,Women Blouse,lace top,Tops,topsamptshirt,Ladies,T Shirts,solid color,Women's Fashion,Fashion,sexy lace,Women,Summer Fashion,sexy,women top,slim,Casual,Slim Fit",white,S,1,2,0,43,50,1,CN,makingsuper,15348,4.013812874641647,0,3,"['blouse', 'Summer', 'Plus Size', 'Lace', 'Women Blouse', 'lace top', 'Tops', 'topsamptshirt', 'Ladies', 'T Shirts', 'solid color', ""Women's Fashion"", 'Fashion', 'sexy lace', 'Women', 'Summer Fashion', 'sexy', 'women top', 'slim', 'Casual', 'Slim Fit']"
Woman's Fashion Shirt short Sleeve Casual V-neck T-shirt Skirt Dress,8.0,59,20000,1,4.03,5929,3030.0,1257.0,1257.0,326.0,432.0,0,0,0,0,"short sleeves,Fashion,Shirt,Sleeve,Bandage Dresses,Dress,Women's Fashion,V-neck,Pullovers,Casual,T Shirts,Shorts,women shirt,tank top,Skirts,summer shirt",white,S,15,3,0,42,50,0,CN,fengyizubao1,15006,4.083566573370652,0,1,"['short sleeves', 'Fashion', 'Shirt', 'Sleeve', 'Bandage Dresses', 'Dress', ""Women's Fashion"", 'V-neck', 'Pullovers', 'Casual', 'T Shirts', 'Shorts', 'women shirt', 'tank top', 'Skirts', 'summer shirt']"
Women Two Piece Set Print Wave Striped Sleeveless Tops+Short Skirts Excellent,8.0,7,20000,0,3.41,5781,1964.0,1029.0,1029.0,684.0,937.0,0,0,0,0,"chiffon dress,strapdres,Dress,summer dress,backless dress,waveprintdres,Sleeveless dress,mini skirt,Print,women dress,Striped,sexy skirt",no_color,S,50,3,0,40,50,0,no_origin_country,BUSINESS INDUSTRY,32923,4.209154694286669,0,1,"['chiffon dress', 'strapdres', 'Dress', 'summer dress', 'backless dress', 'waveprintdres', 'Sleeveless dress', 'mini skirt', 'Print', 'women dress', 'Striped', 'sexy skirt']"
Pandolah Hot Women One Piece Bathing Suit Dotted Beachwear Push up Swimsuit Plus Size Swimwear Monokini M-3XL,18.0,16,20000,0,4.23,4421,2638.0,851.0,851.0,213.0,246.0,0,0,0,0,"push up swimwear,Plus Size,Vintage,onepiece,plus size bathing suits for women,sexy one piece bathing suit,One Piece Swimsuits,Swimwear,polkadottedbikini,women swimwear,Fashion,plus size monokini,Suits,Women,womenbeahcwear,Swimsuit,Women's Fashion,Swimming",black & white,M,50,5,0,10,50,0,CN,"Pandolah Apparel Co.,Ltd",18910,4.387414066631412,1,3,"['push up swimwear', 'Plus Size', 'Vintage', 'onepiece', 'plus size bathing suits for women', 'sexy one piece bathing suit', 'One Piece Swimsuits', 'Swimwear', 'polkadottedbikini', 'women swimwear', 'Fashion', 'plus size monokini', 'Suits', 'Women', 'womenbeahcwear', 'Swimsuit', ""Women's Fashion"", 'Swimming']"
Women Fashion Loose Casual Sleeveless Flower Print V Neck Summer Vest Camisole Casual Plus Size Loose Tank Tops,3.93,24,100,0,3.54,57,24.0,10.0,10.0,9.0,9.0,0,0,0,0,"Summer,Vest,Plus Size,Tank,camisole,Tops,Loose,tank top,Women's Fashion,Fashion,Flowers,Women,sleeveless,Print,flowerprint,women top,Casual,Necks",yellow,XS,2,1,0,28,50,0,CN,XIUZHENfashion,2399,4.213422259274698,0,1,"['Summer', 'Vest', 'Plus Size', 'Tank', 'camisole', 'Tops', 'Loose', 'tank top', ""Women's Fashion"", 'Fashion', 'Flowers', 'Women', 'sleeveless', 'Print', 'flowerprint', 'women top', 'Casual', 'Necks']"
Women's Casual Strap Off-Shoulder Tie-Dye Print T-Shirt Summer Fashion Holiday Shirt Beach Wear Top Blouse Long Sleeve Chiffon Blouse Bohemian Style Shirt Blouse Plus Size S-5XL,11.0,10,100,1,3.12,25,5.0,6.0,6.0,5.0,4.0,0,0,0,0,"Summer,Plus Size,chiffon,Women Blouse,Long Sleeve,print shirt,Women's Fashion,Fashion,off shoulder,chiffon blouse,Casual,Women Fashion,blouse,Shirt,Sleeve,loose top,summer shirt,sleeve chiffon,T Shirts,boho,bohemian,Tops & T-Shirts,Print,Holiday,Beach,Tops",orange,S,9,3,0,55,50,1,CN,wangjiangxu,7076,3.968061051441493,0,4,"['Summer', 'Plus Size', 'chiffon', 'Women Blouse', 'Long Sleeve', 'print shirt', ""Women's Fashion"", 'Fashion', 'off shoulder', 'chiffon blouse', 'Casual', 'Women Fashion', 'blouse', 'Shirt', 'Sleeve', 'loose top', 'summer shirt', 'sleeve chiffon', 'T Shirts', 'boho', 'bohemian', 'Tops & T-Shirts', 'Print', 'Holiday', 'Beach', 'Tops']"
Summer Women Boho Maxi Polka Dot Dress Irregular Sleeveless Casual Beach Wear Sundress,6.0,6,100,1,3.67,27,9.0,8.0,8.0,2.0,3.0,0,0,0,0,"Summer,Plus Size,women dresses,polka dot,Spaghetti Strap,Polkas,irregulardre,boho,Women's Fashion,Party Dress,boho dress,Dress,sleeveless,sundress,Beach,Casual,Women",coffee,XXS,5,2,0,38,50,0,CN,Fashion Happy World,4705,4.040595111583422,0,3,"['Summer', 'Plus Size', 'women dresses', 'polka dot', 'Spaghetti Strap', 'Polkas', 'irregulardre', 'boho', ""Women's Fashion"", 'Party Dress', 'boho dress', 'Dress', 'sleeveless', 'sundress', 'Beach', 'Casual', 'Women']"
Womens Summer Bikini Tankini Off Shoulder Double Swimsuit Swimwear Bathing Suit Tankini,8.0,7,1000,0,4.37,578,367.0,122.0,122.0,15.0,24.0,0,0,0,0,"Summer,Bikinis Set,Womens Swimsuit,Bikini swimwear,women swimsuit,high waist bikini,high waisted bathing suits,Swimwear,Bikini,Suits,high waist swimsuit,two piece swimsuit,bandage bikini,women bathing suit,Swimsuit,Fashion,Swimming",yellow,XS,50,3,0,31,50,0,CN,good999,17816,4.179445442299056,1,3,"['Summer', 'Bikinis Set', 'Womens Swimsuit', 'Bikini swimwear', 'women swimsuit', 'high waist bikini', 'high waisted bathing suits', 'Swimwear', 'Bikini', 'Suits', 'high waist swimsuit', 'two piece swimsuit', 'bandage bikini', 'women bathing suit', 'Swimsuit', 'Fashion', 'Swimming']"
Women's Fashion Faith Letter Print Tees Camisole Off Shoulder T-shirt Summer Ladies Plus Size Short Sleeve Blouse Top,11.0,59,100,1,4.33,3,2.0,0.0,0.0,0.0,0.0,0,0,0,0,"blouse,Tops & Tees,Plus Size,Sleeve,letter print,Summer,Tops,short sleeves,Shorts,Ladies,T Shirts,Fashion,off shoulder,Print,faith,Women's Fashion,Casual,Women Fashion",white,S,50,3,0,41,50,0,CN,shenzhenxiaozhishangpu,38258,3.955434157561817,0,2,"['blouse', 'Tops & Tees', 'Plus Size', 'Sleeve', 'letter print', 'Summer', 'Tops', 'short sleeves', 'Shorts', 'Ladies', 'T Shirts', 'Fashion', 'off shoulder', 'Print', 'faith', ""Women's Fashion"", 'Casual', 'Women Fashion']"
Womens Floral Print Cold Shoulder Ruffled Summer Short Sleeve Flowy Blouse Plus Size Sexy Tops,7.0,26,5000,0,4.01,542,283.0,111.0,111.0,29.0,50.0,0,0,0,0,"blouse,Summer,off shoulder top,Plus Size,Floral print,ruffled,Sleeve,Tops,sexyblouse,short sleeves,Print,Women's Fashion,Shorts,Tops & T-Shirts,Floral,sexy,Fashion",white,S,50,2,0,37,50,1,CN,Ruo Qiong Shop,8242,4.216694976947343,0,2,"['blouse', 'Summer', 'off shoulder top', 'Plus Size', 'Floral print', 'ruffled', 'Sleeve', 'Tops', 'sexyblouse', 'short sleeves', 'Print', ""Women's Fashion"", 'Shorts', 'Tops & T-Shirts', 'Floral', 'sexy', 'Fashion']"
Women's Fashion Summer Dresses V Neck Backless Lace Dress Beach Dresses White Dress Plus Size XS-5XL Robe Femme,12.0,11,100,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"Summer,Plus Size,partydressesforwomen,Lace,robefemme,Dress,Lace Dress,casualdressesforwomen,Women's Fashion,white dress,sexydressesforwoman,beach dress,Fashion,backless,plus size dress,summerdressesforwomen,sundressesforwomen,Robes,Beach,white,Necks",yellow,XS,5,3,0,25,50,0,CN,ASKY1,6,4.5,0,2,"['Summer', 'Plus Size', 'partydressesforwomen', 'Lace', 'robefemme', 'Dress', 'Lace Dress', 'casualdressesforwomen', ""Women's Fashion"", 'white dress', 'sexydressesforwoman', 'beach dress', 'Fashion', 'backless', 'plus size dress', 'summerdressesforwomen', 'sundressesforwomen', 'Robes', 'Beach', 'white', 'Necks']"
Summer Fashion Trousers Women Leggings Ripped Pants Slim Pants Army Green Tights Pants,11.0,10,100,1,3.56,71,29.0,10.0,10.0,6.0,11.0,0,0,0,0,"Summer,Leggings,Fashion,high waist,pants,slim,Women's Fashion,trousers,Green,Army,Women",armygreen,4XL,50,3,0,35,50,1,CN,sklioppp,2782,4.06901509705248,0,6,"['Summer', 'Leggings', 'Fashion', 'high waist', 'pants', 'slim', ""Women's Fashion"", 'trousers', 'Green', 'Army', 'Women']"
2019 Women's Fashion Hot Summer Fashion Flare Sleeve Plus Size T-shirt Off The Shoulder Cute Solid Color Top Long Sleeve Elastic Cuffs Waist Top,11.0,10,100,0,3.96,98,46.0,24.0,24.0,6.0,8.0,0,0,0,0,"Summer,Plus Size,Elastic,Sleeve,cute,Long Sleeve,solidcolorshirt,Tops,topsamptshirt,cuteshirt,Clothes for women,Women's Fashion,Fashion,long sleeve t shirt,Summer Fashion,loose t-shirt,T Shirts,Waist",coralred,M,50,2,0,42,50,0,CN,ppwiiixoza,5070,4.2767258382643,0,2,"['Summer', 'Plus Size', 'Elastic', 'Sleeve', 'cute', 'Long Sleeve', 'solidcolorshirt', 'Tops', 'topsamptshirt', 'cuteshirt', 'Clothes for women', ""Women's Fashion"", 'Fashion', 'long sleeve t shirt', 'Summer Fashion', 'loose t-shirt', 'T Shirts', 'Waist']"
Summer Women  Casual Loose Sling Dress V-neck Backless Dress Sleeveless Pockets Solid Color Maxi Dress Plus Size,3.0,3,50,0,4.25,4,3.0,0.0,0.0,1.0,0.0,0,0,0,0,"Sleeveless dress,dressesforwomen,Summer,long dress,Dress,summer dress,backless dress,Casual,Cotton Dress,Party Dress,sleeveless,prom dresses,loose dress,Women",orange,XS,1,1,0,27,50,1,CN,gaoying666300,28,4.035714285714286,0,4,"['Sleeveless dress', 'dressesforwomen', 'Summer', 'long dress', 'Dress', 'summer dress', 'backless dress', 'Casual', 'Cotton Dress', 'Party Dress', 'sleeveless', 'prom dresses', 'loose dress', 'Women']"
New Fashion Mens Summer Pants Slacks Shorts Sport Sweatpants Trousers Jogging Hose,5.0,8,5000,1,3.51,747,270.0,138.0,138.0,64.0,118.0,0,0,0,0,"Summer,Shorts,Casual pants,pants,harem pants,Men's Fashion,Fashion,Men's pants,men's shorts,Sport,Striped,trousers",grey,XS,1,2,0,40,50,1,CN,gimi06,5019,4.069535764096433,0,2,"['Summer', 'Shorts', 'Casual pants', 'pants', 'harem pants', ""Men's Fashion"", 'Fashion', ""Men's pants"", ""men's shorts"", 'Sport', 'Striped', 'trousers']"
Women's Fashion Summer Country Girl Print Sleeveless Tank Top Ladies Skull Print Plus Size Tops Vest,9.0,43,1000,0,4.74,47,40.0,3.0,3.0,1.0,0.0,0,0,0,0,"Summer,Vest,Plus Size,Tank,skull,Women Blouse,Tops,womens top,tank top,Ladies,Women's Fashion,tanktopforwomen,T-Shirt womens,Tops & T-Shirts,sleeveless,Print,Casual Tops,Fashion",green,S,50,3,0,41,50,1,CN,reyoun,4773,4.002933165723864,0,2,"['Summer', 'Vest', 'Plus Size', 'Tank', 'skull', 'Women Blouse', 'Tops', 'womens top', 'tank top', 'Ladies', ""Women's Fashion"", 'tanktopforwomen', 'T-Shirt womens', 'Tops & T-Shirts', 'sleeveless', 'Print', 'Casual Tops', 'Fashion']"
Classic Women Backless Lace Hollow Out Halter Neck Mini Evening Party Dress,8.0,7,1000,0,3.61,233,91.0,57.0,57.0,17.0,40.0,0,0,0,0,"Mini,halter dress,Necks,Cocktail dresses,Classics,Halter,Dress,Lace Dress,backless dress,Mini dress,Women's Fashion,Party Dress,prom dress,party,women dress,summer dresses,Women,Lace,backless,casual dress",pink,XS,1,2,0,26,50,1,CN,xiejiatang,32858,3.88553776857995,0,5,"['Mini', 'halter dress', 'Necks', 'Cocktail dresses', 'Classics', 'Halter', 'Dress', 'Lace Dress', 'backless dress', 'Mini dress', ""Women's Fashion"", 'Party Dress', 'prom dress', 'party', 'women dress', 'summer dresses', 'Women', 'Lace', 'backless', 'casual dress']"
Women Summer Casual Dress Colorful Mini Dress Spaghetti Strap Chiffon Dress,9.0,8,20000,1,3.88,6360,3029.0,1251.0,1251.0,455.0,643.0,0,0,0,0,"contrastcolordres,Mini,Colorful,chiffon,Summer,beachdresse,Spaghetti,Dress,Spaghetti Strap,Mini dress,Casual,chiffon dress,Women's Fashion,summer dresses,sleeveless,chiffomdresse,women summer dress,loose dress,Women",multicolor,XS,50,3,0,39,50,1,CN,zhenyangongyequ7766,40616,4.098557218830018,0,2,"['contrastcolordres', 'Mini', 'Colorful', 'chiffon', 'Summer', 'beachdresse', 'Spaghetti', 'Dress', 'Spaghetti Strap', 'Mini dress', 'Casual', 'chiffon dress', ""Women's Fashion"", 'summer dresses', 'sleeveless', 'chiffomdresse', 'women summer dress', 'loose dress', 'Women']"
High Quality Plus Size 6XL 2016 Fashion Black Cotton Sleeveless Casual Sexy Cross-Back Shift Dress Women Summer Dresses,11.0,10,20000,0,3.73,8609,3624.0,1733.0,1733.0,761.0,960.0,0,0,0,0,"Summer,Women's Casual Tops,V-neck,loose t-shirt,Women's Fashion,Sleeveless dress,black,chiffon blouse,crisscrossbackdre,t-shirt dress,women dress,sexy,Women,Casual,sleeveless,Cotton",black,S,50,3,0,41,50,0,CN,shenzhenfuzhuangmaoyiyouxiangongsidianpu,32394,3.9246774093968018,0,3,"['Summer', ""Women's Casual Tops"", 'V-neck', 'loose t-shirt', ""Women's Fashion"", 'Sleeveless dress', 'black', 'chiffon blouse', 'crisscrossbackdre', 't-shirt dress', 'women dress', 'sexy', 'Women', 'Casual', 'sleeveless', 'Cotton']"
Floral Print Women Dress Short Sleeve Chiffon Long Dress  Women Maxi BOHO Summer Long Evening Party Dress Beach Dress Sundress,11.0,84,20000,0,3.53,3572,1328.0,706.0,706.0,377.0,550.0,0,0,0,0,"womenbohemiandre,Summer,chiffon,elegantwomendre,Dress,short sleeves,bohoclothing,beach dress,Party Dress,Floral,Party Dresses,Women,Shorts,Floral print,hippie,Sleeve,knee length dress,Beach,summer dress,sleeve chiffon,Women's Fashion,long dress,boho,Print,party,sexywomendre,fashionsundre",brown,XS,50,3,0,60,50,1,CN,byebyebye,11965,4.0171333054742995,0,1,"['womenbohemiandre', 'Summer', 'chiffon', 'elegantwomendre', 'Dress', 'short sleeves', 'bohoclothing', 'beach dress', 'Party Dress', 'Floral', 'Party Dresses', 'Women', 'Shorts', 'Floral print', 'hippie', 'Sleeve', 'knee length dress', 'Beach', 'summer dress', 'sleeve chiffon', ""Women's Fashion"", 'long dress', 'boho', 'Print', 'party', 'sexywomendre', 'fashionsundre']"
Womens Summer Casual Splicing Drawstring Shorts High Waist Camouflage Printed Short Pants Femele Trousers,7.0,6,10000,0,4.34,3079,1891.0,631.0,631.0,99.0,91.0,1,0,1,0,"Splicing,Shorts,high waist,drawstringshort,Summer,pants,Short pants,camouflage,t,womens clothes,trousersforwomen,trousers,printed,shortsforwomen,Casual,Waist",camouflage,M,41,2,0,37,50,0,CN,A small twist of sweet fruit,9661,4.293240865334853,0,1,"['Splicing', 'Shorts', 'high waist', 'drawstringshort', 'Summer', 'pants', 'Short pants', 'camouflage', 't', 'womens clothes', 'trousersforwomen', 'trousers', 'printed', 'shortsforwomen', 'Casual', 'Waist']"
